@relation fitness_decision_mining

@attribute region {Africa,Asia,Europe,North_America,Oceania,South_America}
@attribute year numeric
@attribute fitness_participation_rate numeric
@attribute gym_penetration_rate numeric
@attribute urban_population_percentage numeric
@attribute obesity_rate numeric
@attribute gdp_per_capita_usd numeric
@attribute average_membership_cost_usd numeric
@attribute insufficient_physical_activity_pct numeric
@attribute membership_growth_pct numeric
@attribute participation_change numeric
@attribute inactivity_change numeric
@attribute members_per_gym numeric
@attribute revenue_per_member numeric
@attribute decision_priority {Affordable_Access_Action,Balanced_Maintenance,Capacity_Expansion,Health_Risk_Intervention,Premium_Retention}

@data
Asia,2019.000000,0.525100,0.122100,0.916200,0.230600,44250.631400,25.690000,0.274600,5.217889,0.002300,-0.003400,1608.813683,308.280052,Premium_Retention
Asia,2020.000000,0.527300,0.097200,0.915800,0.231700,44575.571900,25.850000,0.271400,-18.950559,0.002200,-0.003200,1611.156475,310.199836,Balanced_Maintenance
Asia,2021.000000,0.529300,0.118200,0.915400,0.232800,52270.904000,29.570000,0.268400,23.690253,0.002000,-0.003000,1651.298063,354.840040,Premium_Retention
Asia,2022.000000,0.531200,0.129400,0.915000,0.233900,54949.621600,30.860000,0.265600,11.599058,0.001900,-0.002800,1662.017473,370.319930,Premium_Retention
Asia,2023.000000,0.531200,0.134700,0.915100,0.233900,52003.720100,29.440000,0.265600,7.299151,0.000000,0.000000,1648.196273,353.280056,Premium_Retention
Asia,2024.000000,0.531300,0.137400,0.915400,0.233900,54176.684400,30.490000,0.265600,3.263195,0.000100,0.000000,1658.709443,365.880067,Premium_Retention
Asia,2025.000000,0.531300,0.138600,0.915400,0.233900,54176.684400,30.490000,0.265600,0.868116,0.000000,0.000000,1659.049220,365.880098,Premium_Retention
Asia,2026.000000,0.531300,0.139600,0.915400,0.233900,54176.684400,30.490000,0.265600,0.736909,0.000000,0.000000,1659.323004,365.880022,Premium_Retention
Europe,2000.000000,0.332400,0.063500,0.671900,0.156000,20190.003600,18.020000,0.436100,0.000000,0.000000,0.000000,1139.640290,216.239998,Affordable_Access_Action
Europe,2001.000000,0.333200,0.065700,0.672800,0.159600,20570.438600,18.250000,0.435300,3.514914,0.000800,-0.000800,1143.293920,219.000028,Affordable_Access_Action
Europe,2002.000000,0.333900,0.069500,0.673500,0.163400,22451.396400,19.420000,0.434400,6.056332,0.000700,-0.000900,1160.757239,233.039976,Affordable_Access_Action
Europe,2003.000000,0.334700,0.076300,0.674300,0.167000,27577.570000,22.600000,0.433500,10.288994,0.000800,-0.000900,1201.471589,271.199997,Affordable_Access_Action
Europe,2004.000000,0.335600,0.082000,0.675100,0.170500,31348.190200,24.940000,0.432500,8.297881,0.000900,-0.001000,1227.066011,299.279985,Affordable_Access_Action
Europe,2005.000000,0.336400,0.085800,0.675900,0.173900,32062.723800,25.380000,0.431500,5.272970,0.000800,-0.001000,1231.516041,304.559970,Affordable_Access_Action
Europe,2006.000000,0.337400,0.090500,0.676800,0.177400,33537.128700,26.290000,0.430400,5.933865,0.001000,-0.001100,1240.602910,315.479981,Affordable_Access_Action
Europe,2007.000000,0.338400,0.097600,0.677900,0.180700,37826.175500,28.950000,0.429200,8.462889,0.001000,-0.001200,1264.294377,347.399984,Affordable_Access_Action
Europe,2008.000000,0.339500,0.104000,0.679100,0.183600,40828.579600,30.810000,0.427900,7.448529,0.001100,-0.001300,1279.468744,369.720011,Affordable_Access_Action
Europe,2009.000000,0.340900,0.106100,0.680500,0.186400,37099.613400,28.500000,0.426400,2.550595,0.001400,-0.001500,1260.529729,342.000005,Affordable_Access_Action
Europe,2010.000000,0.342400,0.109900,0.682200,0.188900,35856.862500,27.730000,0.424700,4.052645,0.001500,-0.001700,1253.826435,332.760018,Affordable_Access_Action
Europe,2011.000000,0.344200,0.116900,0.684000,0.191100,38432.374300,29.330000,0.422700,6.736472,0.001800,-0.002000,1267.459357,351.959997,Affordable_Access_Action
Europe,2012.000000,0.346600,0.118900,0.687600,0.193100,34854.394900,27.110000,0.420600,2.008892,0.002400,-0.002100,1248.057890,325.319993,Affordable_Access_Action
Europe,2013.000000,0.349600,0.124800,0.693100,0.195000,35701.674600,27.640000,0.418500,5.174282,0.003000,-0.002100,1252.781994,331.680019,Affordable_Access_Action
Europe,2014.000000,0.351800,0.129900,0.695800,0.197000,36028.349400,27.840000,0.416300,4.112890,0.002200,-0.002200,1254.615656,334.080007,Affordable_Access_Action
Europe,2015.000000,0.353200,0.128700,0.696100,0.199100,30639.883000,24.500000,0.414200,-1.129940,0.001400,-0.002100,1222.436346,294.000018,Affordable_Access_Action
Europe,2016.000000,0.354400,0.133500,0.696000,0.201300,31391.569300,24.960000,0.412100,3.540885,0.001200,-0.002100,1227.383815,299.519985,Affordable_Access_Action
Europe,2017.000000,0.355300,0.138800,0.695200,0.203500,32844.115700,25.860000,0.410100,3.769346,0.000900,-0.002000,1236.388179,310.320006,Affordable_Access_Action
Europe,2018.000000,0.356400,0.087000,0.694800,0.205800,34904.108200,27.140000,0.408100,-37.148273,0.001100,-0.002000,1248.314170,325.680015,Affordable_Access_Action
Europe,2019.000000,0.357700,0.146400,0.695100,0.208100,33812.788700,26.460000,0.406100,67.098910,0.001300,-0.002000,1242.070170,317.520007,Affordable_Access_Action
Europe,2020.000000,0.358800,0.114800,0.695200,0.210500,32091.486700,25.400000,0.404300,-21.982740,0.001100,-0.001800,1231.623939,304.800022,Affordable_Access_Action
Europe,2021.000000,0.359800,0.139600,0.694800,0.213000,36852.542500,28.350000,0.402600,21.029044,0.001000,-0.001700,1259.197651,340.199987,Affordable_Access_Action
Europe,2022.000000,0.360800,0.149800,0.694800,0.215500,35653.904200,27.610000,0.400900,7.056814,0.001000,-0.001700,1252.544849,331.319989,Affordable_Access_Action
Europe,2023.000000,0.361000,0.093200,0.695400,0.215500,39277.083900,29.850000,0.400900,-37.777238,0.000200,0.000000,687.500000,358.200000,Affordable_Access_Action
Europe,2024.000000,0.361200,0.164900,0.696000,0.215500,40385.341400,30.540000,0.400900,76.735291,0.000200,0.000000,1277.324704,366.479984,Affordable_Access_Action
Europe,2025.000000,0.361200,0.166300,0.696000,0.215500,40385.341400,30.540000,0.400900,0.868119,0.000000,0.000000,1277.335331,366.480003,Affordable_Access_Action
Europe,2026.000000,0.361200,0.167500,0.696000,0.215500,40385.341400,30.540000,0.400900,0.736892,0.000000,0.000000,1277.263287,366.479989,Affordable_Access_Action
North_America,2000.000000,0.363500,0.033700,0.517200,0.161500,3453.092500,8.250000,0.279400,0.000000,0.000000,0.000000,955.086957,99.000171,Balanced_Maintenance
North_America,2001.000000,0.362000,0.034900,0.519300,0.169700,3503.550300,8.290000,0.284100,4.099331,-0.001500,0.004700,962.842105,99.480136,Balanced_Maintenance
North_America,2002.000000,0.360400,0.036700,0.521500,0.178000,3680.645500,8.400000,0.288800,5.988849,-0.001600,0.004700,969.480000,100.799552,Balanced_Maintenance
North_America,2003.000000,0.358800,0.037300,0.523600,0.186200,3549.707600,8.320000,0.293600,2.341461,-0.001600,0.004800,963.281553,99.840452,Balanced_Maintenance
North_America,2004.000000,0.357200,0.039900,0.525600,0.194500,3807.562900,8.490000,0.298400,7.506702,-0.001600,0.004800,978.587156,101.880018,Balanced_Maintenance
North_America,2005.000000,0.355500,0.043200,0.527700,0.202800,4184.439700,8.740000,0.303300,8.789117,-0.001700,0.004900,1000.353448,104.880318,Balanced_Maintenance
North_America,2006.000000,0.353800,0.046000,0.529700,0.211000,4417.001300,8.900000,0.308200,7.046647,-0.001700,0.004900,1018.180328,106.799884,Balanced_Maintenance
North_America,2007.000000,0.352000,0.049300,0.531700,0.219100,4716.486100,9.100000,0.313000,7.637379,-0.001800,0.004800,1028.500000,109.200112,Balanced_Maintenance
North_America,2008.000000,0.350300,0.052800,0.533700,0.227100,5029.801000,9.310000,0.317800,7.587600,-0.001700,0.004800,1042.391304,111.720049,Balanced_Maintenance
North_America,2009.000000,0.348600,0.052300,0.535600,0.235000,4428.381500,8.910000,0.322700,-0.579075,-0.001700,0.004900,1014.304965,106.919730,Balanced_Maintenance
North_America,2010.000000,0.346800,0.056400,0.537500,0.242900,4809.977400,9.160000,0.327400,8.407392,-0.001800,0.004700,1033.606667,109.920002,Balanced_Maintenance
North_America,2011.000000,0.345100,0.060800,0.539600,0.250700,5232.636400,9.440000,0.332200,8.311995,-0.001700,0.004800,1056.150943,113.279983,Balanced_Maintenance
North_America,2012.000000,0.343700,0.063900,0.542500,0.258500,5340.833300,9.520000,0.337000,5.443404,-0.001400,0.004800,1060.293413,114.239867,Balanced_Maintenance
North_America,2013.000000,0.342300,0.065300,0.545500,0.266200,5124.213000,9.370000,0.341700,2.612541,-0.001400,0.004700,1050.260116,112.439764,Balanced_Maintenance
North_America,2014.000000,0.341000,0.066900,0.548700,0.274000,4975.113300,9.270000,0.346500,2.805251,-0.001300,0.004800,1043.530726,111.240246,Health_Risk_Intervention
North_America,2015.000000,0.339700,0.071100,0.552000,0.281900,5339.307200,9.520000,0.351300,6.726198,-0.001300,0.004800,1060.404255,114.239857,Health_Risk_Intervention
North_America,2016.000000,0.338400,0.073100,0.555500,0.290100,5302.295500,9.490000,0.356100,3.091454,-0.001300,0.004800,1059.376289,113.880181,Health_Risk_Intervention
North_America,2017.000000,0.337100,0.076900,0.559200,0.298400,5605.435400,9.690000,0.361100,5.338193,-0.001300,0.005000,1071.732673,116.280036,Health_Risk_Intervention
North_America,2018.000000,0.335800,0.080800,0.563000,0.306900,5976.903600,9.940000,0.366000,5.309714,-0.001300,0.004900,1085.642857,119.279918,Health_Risk_Intervention
North_America,2019.000000,0.334500,0.083000,0.567000,0.315400,6030.689000,9.980000,0.371000,2.734829,-0.001300,0.005000,1089.395349,119.759803,Health_Risk_Intervention
North_America,2020.000000,0.333300,0.062700,0.571100,0.324100,5299.045300,9.490000,0.376000,-24.181966,-0.001200,0.005000,1057.029762,113.879863,Health_Risk_Intervention
North_America,2021.000000,0.332000,0.075400,0.575400,0.332800,5625.678100,9.710000,0.381100,20.560758,-0.001300,0.005100,1070.465000,116.519872,Health_Risk_Intervention
North_America,2022.000000,0.330800,0.087100,0.579900,0.341800,6626.475000,10.380000,0.386100,15.479721,-0.001200,0.005000,1113.666667,124.560109,Health_Risk_Intervention
North_America,2023.000000,0.332400,0.096700,0.584500,0.341800,7542.400800,10.990000,0.386100,11.125088,0.001600,0.000000,1144.745833,131.879795,Health_Risk_Intervention
North_America,2024.000000,0.334000,0.099200,0.589300,0.341800,7753.800700,11.130000,0.386100,2.468161,0.001600,0.000000,1149.061224,133.560138,Health_Risk_Intervention
North_America,2025.000000,0.334000,0.100000,0.589300,0.341800,7753.800700,11.130000,0.386100,0.868144,0.000000,0.000000,1149.651822,133.560110,Health_Risk_Intervention
North_America,2026.000000,0.334000,0.100800,0.589300,0.341800,7753.800700,11.130000,0.386100,0.737065,0.000000,0.000000,1148.823293,133.559878,Health_Risk_Intervention
Asia,2000.000000,0.458000,0.046000,0.786100,0.026200,39169.359600,23.230000,0.298000,0.000000,0.000000,0.000000,1579.067930,278.759998,Balanced_Maintenance
Asia,2001.000000,0.456600,0.045900,0.791600,0.027100,34406.182500,20.930000,0.303300,-0.049343,-0.001400,0.005300,1546.890451,251.160002,Balanced_Maintenance
Asia,2002.000000,0.458300,0.047100,0.805500,0.027900,32820.793600,20.160000,0.308800,2.832670,0.001700,0.005500,1535.323093,241.919988,Balanced_Maintenance
Asia,2003.000000,0.461600,0.050100,0.824200,0.028800,35387.037400,21.400000,0.314400,6.620274,0.003300,0.005600,1554.202236,256.800004,Balanced_Maintenance
Asia,2004.000000,0.465000,0.053500,0.843700,0.029700,38298.980200,22.810000,0.320200,6.807817,0.003400,0.005800,1573.566590,273.720008,Balanced_Maintenance
Asia,2005.000000,0.466800,0.055800,0.859600,0.030600,37812.895000,22.580000,0.326200,4.419324,0.001800,0.006000,1570.378111,270.959999,Balanced_Maintenance
Asia,2006.000000,0.466900,0.057700,0.871500,0.031600,35991.546000,21.700000,0.332400,3.508708,0.000100,0.006200,1558.221659,260.400014,Balanced_Maintenance
Asia,2007.000000,0.466600,0.060400,0.882700,0.032500,35779.024500,21.590000,0.338700,4.768607,-0.000300,0.006300,1556.618559,259.079992,Balanced_Maintenance
Asia,2008.000000,0.465700,0.065000,0.892900,0.033500,39876.304000,23.570000,0.345100,7.635259,-0.000900,0.006400,1583.362564,282.840006,Balanced_Maintenance
Asia,2009.000000,0.464000,0.068600,0.901100,0.034400,41308.996800,24.270000,0.351600,5.576726,-0.001700,0.006500,1592.016123,291.240016,Balanced_Maintenance
Asia,2010.000000,0.461100,0.073100,0.906200,0.035400,44968.156200,26.040000,0.358100,6.592623,-0.002900,0.006500,1613.102118,312.480006,Balanced_Maintenance
Asia,2011.000000,0.457200,0.077700,0.908600,0.036300,48760.078900,27.870000,0.364700,5.972201,-0.003900,0.006600,1632.952295,334.439994,Balanced_Maintenance
Asia,2012.000000,0.453000,0.080900,0.910300,0.037200,49145.280400,28.060000,0.371400,3.993455,-0.004200,0.006700,1634.959772,336.720008,Balanced_Maintenance
Asia,2013.000000,0.448400,0.080400,0.911500,0.038100,40898.647900,24.070000,0.378300,-0.785633,-0.004600,0.006900,1589.637436,288.840005,Balanced_Maintenance
Asia,2014.000000,0.443700,0.081900,0.912500,0.039100,38475.395200,22.900000,0.385400,1.806555,-0.004700,0.007100,1574.609182,274.800005,Balanced_Maintenance
Asia,2015.000000,0.438800,0.082600,0.913500,0.040100,34960.639400,21.200000,0.392700,0.676049,-0.004900,0.007300,1551.057033,254.399990,Balanced_Maintenance
Asia,2016.000000,0.433700,0.087400,0.914500,0.041300,39375.473200,23.330000,0.400100,5.765886,-0.005100,0.007400,1580.249217,279.960011,Balanced_Maintenance
Asia,2017.000000,0.428500,0.089300,0.915500,0.042400,38834.052900,23.070000,0.407700,2.100518,-0.005200,0.007600,1576.860203,276.839989,Balanced_Maintenance
Asia,2018.000000,0.423200,0.091800,0.916400,0.043600,39751.133100,23.510000,0.415400,2.660169,-0.005300,0.007700,1582.701754,282.119995,Balanced_Maintenance
Asia,2019.000000,0.417800,0.093900,0.917200,0.044900,40415.956800,23.840000,0.423200,2.187168,-0.005400,0.007800,1586.676451,286.079997,Balanced_Maintenance
Asia,2020.000000,0.412300,0.074300,0.917800,0.046300,40028.734200,23.650000,0.431200,-21.128586,-0.005500,0.008000,1584.374831,283.800011,Balanced_Maintenance
Asia,2021.000000,0.406700,0.087000,0.918700,0.047800,40094.560000,23.680000,0.439300,16.531917,-0.005600,0.008100,1584.762940,284.160011,Balanced_Maintenance
Asia,2022.000000,0.401100,0.090200,0.919800,0.049400,34065.643900,20.760000,0.447500,3.305731,-0.005600,0.008200,1544.655267,249.119994,Balanced_Maintenance
Asia,2023.000000,0.401400,0.095000,0.920800,0.049400,33836.175600,20.650000,0.447500,4.789075,0.000300,0.000000,1543.060120,247.800007,Balanced_Maintenance
Asia,2024.000000,0.401700,0.095100,0.921900,0.049400,32487.077800,20.000000,0.447500,-0.357863,0.000300,0.000000,1532.940060,240.000005,Balanced_Maintenance
Asia,2025.000000,0.401700,0.095900,0.921900,0.049400,32487.077800,20.000000,0.447500,0.868129,0.000000,0.000000,1532.894174,239.999994,Balanced_Maintenance
Asia,2026.000000,0.401700,0.096600,0.921900,0.049400,32487.077800,20.000000,0.447500,0.736887,0.000000,0.000000,1532.927063,239.999998,Balanced_Maintenance
Asia,2000.000000,0.480000,0.019600,0.782800,0.256900,1570.610000,5.050000,0.262100,0.000000,0.000000,0.000000,787.462687,60.599801,Balanced_Maintenance
Asia,2001.000000,0.478900,0.020500,0.782900,0.264900,1632.294500,5.080000,0.264000,6.687832,-0.001100,0.001900,798.418440,60.959752,Balanced_Maintenance
Asia,2002.000000,0.477700,0.021500,0.783000,0.272700,1706.267400,5.120000,0.265700,7.325653,-0.001200,0.001700,805.493333,61.440161,Balanced_Maintenance
Asia,2003.000000,0.476700,0.022600,0.783100,0.280000,1775.676300,5.150000,0.267400,7.524995,-0.001000,0.001700,817.081761,61.799832,Balanced_Maintenance
Asia,2004.000000,0.475700,0.024400,0.783200,0.286900,1940.086400,5.230000,0.268900,10.345916,-0.001000,0.001500,838.345029,62.760207,Capacity_Expansion
Asia,2005.000000,0.475200,0.026100,0.784100,0.293200,2087.870800,5.300000,0.270400,9.983468,-0.000500,0.001500,856.896739,63.599928,Balanced_Maintenance
Asia,2006.000000,0.475700,0.028700,0.787600,0.299200,2342.634600,5.420000,0.271700,16.850491,0.000500,0.001300,885.754808,65.039840,Capacity_Expansion
Asia,2007.000000,0.477300,0.030900,0.793400,0.304700,2506.206000,5.500000,0.272900,14.491660,0.001600,0.001200,901.435897,66.000076,Capacity_Expansion
Asia,2008.000000,0.479700,0.035900,0.801300,0.310000,3241.652400,5.860000,0.274000,19.107217,0.002400,0.001100,966.307692,70.320029,Capacity_Expansion
Asia,2009.000000,0.482900,0.038700,0.811100,0.315000,3435.833800,5.950000,0.275000,9.998806,0.003200,0.001000,980.003546,71.400013,Balanced_Maintenance
Asia,2010.000000,0.486900,0.042000,0.822600,0.319600,3718.465700,6.090000,0.275900,10.908920,0.004000,0.000900,998.400651,73.080089,Capacity_Expansion
Asia,2011.000000,0.491500,0.045200,0.835500,0.323900,3946.855000,6.200000,0.276700,10.431994,0.004600,0.000800,1013.425150,74.400007,Capacity_Expansion
Asia,2012.000000,0.496600,0.048600,0.849600,0.327900,4169.504700,6.310000,0.277400,8.947543,0.005100,0.000700,1027.214485,75.720015,Balanced_Maintenance
Asia,2013.000000,0.502100,0.051700,0.864600,0.329100,4311.219200,6.370000,0.278100,12.093446,0.005500,0.000700,1036.007519,76.440009,Capacity_Expansion
Asia,2014.000000,0.507900,0.053800,0.880400,0.328500,4191.180500,6.320000,0.278800,14.349960,0.005800,0.000700,1027.576087,75.839938,Balanced_Maintenance
Asia,2015.000000,0.514700,0.055700,0.898900,0.330700,4042.756800,6.250000,0.279500,12.500291,0.006800,0.000700,1018.720307,74.999979,Balanced_Maintenance
Asia,2016.000000,0.517000,0.057400,0.905600,0.334800,3986.716800,6.220000,0.280100,8.056460,0.002300,0.000600,1015.219081,74.640031,Balanced_Maintenance
Asia,2017.000000,0.517900,0.059500,0.908800,0.338800,4065.616300,6.260000,0.280500,6.008033,0.000900,0.000400,1020.329983,75.120027,Balanced_Maintenance
Asia,2018.000000,0.518900,0.061500,0.912000,0.342400,4145.439900,6.290000,0.280900,5.656527,0.001000,0.000400,1024.829618,75.479999,Balanced_Maintenance
Asia,2019.000000,0.520000,0.063100,0.915200,0.346000,4170.114400,6.310000,0.281200,4.637558,0.001100,0.000300,1026.585366,75.720054,Balanced_Maintenance
Asia,2020.000000,0.520900,0.049600,0.918200,0.349500,4022.040100,6.240000,0.281500,-19.914617,0.000900,0.000300,1017.598113,74.879999,Balanced_Maintenance
Asia,2021.000000,0.521800,0.059100,0.921200,0.352800,4183.500000,6.310000,0.281900,21.308223,0.000900,0.000400,1027.076923,75.720028,Balanced_Maintenance
Asia,2022.000000,0.522600,0.064800,0.924000,0.356100,4332.251600,6.390000,0.282300,11.559072,0.000800,0.000400,1036.751420,76.680020,Balanced_Maintenance
Asia,2023.000000,0.523700,0.069200,0.926800,0.356100,4466.083100,6.450000,0.282300,8.470789,0.001100,0.000000,1044.457784,77.400035,Balanced_Maintenance
Asia,2024.000000,0.524800,0.070900,0.929500,0.356100,4618.095900,6.520000,0.282300,3.394725,0.001100,0.000000,1052.152956,78.240037,Balanced_Maintenance
Asia,2025.000000,0.524800,0.071500,0.929500,0.356100,4618.095900,6.520000,0.282300,0.868216,0.000000,0.000000,1051.824204,78.239965,Balanced_Maintenance
Asia,2026.000000,0.524800,0.072000,0.929500,0.356100,4618.095900,6.520000,0.282300,0.736845,0.000000,0.000000,1051.537295,78.239999,Balanced_Maintenance
Asia,2000.000000,0.434400,0.013500,0.560200,0.131600,1180.044500,5.000000,0.177500,0.000000,0.000000,0.000000,715.078767,59.999909,Balanced_Maintenance
Asia,2001.000000,0.431700,0.015300,0.557800,0.133600,1422.273300,5.000000,0.180600,13.921735,-0.002700,0.003100,762.410256,59.999878,Capacity_Expansion
Asia,2002.000000,0.428700,0.016500,0.555000,0.135500,1573.552200,5.050000,0.183800,8.719395,-0.003000,0.003200,786.057751,60.600051,Balanced_Maintenance
Asia,2003.000000,0.425600,0.019000,0.552100,0.137300,1958.020500,5.240000,0.187300,15.534409,-0.003100,0.003500,841.653521,62.880025,Capacity_Expansion
Asia,2004.000000,0.422400,0.022900,0.549200,0.139100,2722.474100,5.610000,0.190900,21.236868,-0.003200,0.003600,921.730280,67.320056,Capacity_Expansion
Asia,2005.000000,0.419200,0.026600,0.546500,0.140900,3577.358000,6.020000,0.194700,17.373564,-0.003200,0.003800,988.776744,72.240017,Capacity_Expansion
Asia,2006.000000,0.416100,0.031700,0.544100,0.142600,5030.134900,6.720000,0.198700,20.078838,-0.003100,0.004000,1072.571429,80.640000,Capacity_Expansion
Asia,2007.000000,0.413100,0.036200,0.542300,0.144500,6449.439300,7.410000,0.202900,15.289573,-0.003000,0.004200,1134.111753,88.920033,Capacity_Expansion
Asia,2008.000000,0.410400,0.041000,0.541300,0.146500,8123.547100,8.220000,0.207300,14.305203,-0.002700,0.004400,1190.805310,98.639940,Capacity_Expansion
Asia,2009.000000,0.408000,0.040300,0.541200,0.148800,6938.011800,7.650000,0.211900,-0.396252,-0.002400,0.004600,1153.423408,91.800040,Balanced_Maintenance
Asia,2010.000000,0.405900,0.045700,0.542100,0.151200,8793.075900,8.540000,0.216600,14.886912,-0.002100,0.004700,1210.537736,102.479956,Capacity_Expansion
Asia,2011.000000,0.404200,0.051900,0.544000,0.153800,11287.146500,9.750000,0.221500,14.954111,-0.001700,0.004900,1271.600575,116.999941,Capacity_Expansion
Asia,2012.000000,0.402800,0.055100,0.546900,0.156800,12018.796700,10.100000,0.226600,7.773826,-0.001400,0.005100,1287.226721,121.199994,Balanced_Maintenance
Asia,2013.000000,0.401700,0.059500,0.550800,0.160000,13478.459600,10.810000,0.231800,9.435804,-0.001100,0.005200,1316.313997,129.719950,Balanced_Maintenance
Asia,2014.000000,0.400900,0.060100,0.555500,0.163500,12427.709500,10.300000,0.237100,2.581150,-0.000800,0.005300,1296.343826,123.599948,Balanced_Maintenance
Asia,2015.000000,0.400400,0.058300,0.561100,0.167100,10196.122600,9.220000,0.242600,-1.548964,-0.000500,0.005500,1247.566864,110.640023,Balanced_Maintenance
Asia,2016.000000,0.400100,0.054100,0.567500,0.170900,7475.566900,7.910000,0.248100,-5.795043,-0.000300,0.005500,1171.112028,94.920033,Balanced_Maintenance
Asia,2017.000000,0.400100,0.059400,0.574600,0.174800,8943.084200,8.610000,0.253600,11.500217,0.000000,0.005500,1215.490670,103.320028,Balanced_Maintenance
Asia,2018.000000,0.400300,0.062300,0.582400,0.178700,9472.485300,8.870000,0.259200,6.454188,0.000200,0.005600,1229.176225,106.439974,Balanced_Maintenance
Asia,2019.000000,0.400600,0.063800,0.590800,0.182600,9457.126100,8.860000,0.264900,4.042060,0.000300,0.005700,1228.884770,106.319995,Balanced_Maintenance
Asia,2020.000000,0.401100,0.049700,0.599900,0.186400,8781.508000,8.540000,0.270600,-21.026200,0.000500,0.005700,1210.695000,102.479963,Balanced_Maintenance
Asia,2021.000000,0.402100,0.061200,0.610300,0.190000,9983.601000,9.120000,0.276400,24.853390,0.001000,0.005800,1241.555441,109.440000,Balanced_Maintenance
Asia,2022.000000,0.400400,0.069000,0.614400,0.193400,11255.339600,9.730000,0.282300,14.261355,-0.001700,0.005900,1271.144434,116.759963,Balanced_Maintenance
Asia,2023.000000,0.401700,0.076100,0.617600,0.193400,12879.427500,10.520000,0.282300,11.958452,0.001300,0.000000,1304.357504,126.240039,Balanced_Maintenance
Asia,2024.000000,0.402900,0.079400,0.620700,0.193400,14154.632500,11.140000,0.282300,5.650990,0.001200,0.000000,1327.690496,133.679967,Balanced_Maintenance
Asia,2025.000000,0.402900,0.080100,0.620700,0.193400,14154.632500,11.140000,0.282300,0.868093,0.000000,0.000000,1328.424658,133.680008,Balanced_Maintenance
Asia,2026.000000,0.402900,0.080600,0.620700,0.193400,14154.632500,11.140000,0.282300,0.736879,0.000000,0.000000,1328.578400,133.680021,Balanced_Maintenance
Africa,2000.000000,0.283700,0.003500,0.194600,0.032700,414.626400,5.000000,0.132400,0.000000,0.000000,0.000000,466.622318,59.999963,Balanced_Maintenance
Africa,2001.000000,0.289300,0.003700,0.204400,0.035000,410.700500,5.000000,0.129800,8.695492,0.005600,-0.002600,467.102767,60.000034,Balanced_Maintenance
Africa,2002.000000,0.296900,0.004000,0.218600,0.037500,402.936400,5.000000,0.127200,9.995177,0.007600,-0.002600,467.586331,59.999785,Balanced_Maintenance
Africa,2003.000000,0.306000,0.004300,0.235600,0.040100,442.898500,5.000000,0.124700,10.840917,0.009100,-0.002500,467.795455,59.999951,Capacity_Expansion
Africa,2004.000000,0.315800,0.004600,0.254100,0.042800,463.662800,5.000000,0.122300,11.401920,0.009800,-0.002400,467.956268,59.999907,Capacity_Expansion
Africa,2005.000000,0.325600,0.005000,0.272700,0.045600,523.456300,5.000000,0.119900,11.538917,0.009800,-0.002400,467.441253,59.999961,Capacity_Expansion
Africa,2006.000000,0.334800,0.005400,0.289800,0.048500,699.802400,5.000000,0.117500,11.329945,0.009200,-0.002400,467.873239,60.000050,Capacity_Expansion
Africa,2007.000000,0.342700,0.005800,0.304200,0.051600,840.201400,5.000000,0.115200,10.780979,0.007900,-0.002300,467.800847,60.000027,Capacity_Expansion
Africa,2008.000000,0.348500,0.006300,0.314200,0.054700,915.544400,5.000000,0.112800,11.481780,0.005800,-0.002400,470.657744,59.999968,Capacity_Expansion
Africa,2009.000000,0.351500,0.007300,0.318600,0.057900,1047.967800,5.000000,0.110600,20.122362,0.003000,-0.002200,494.458194,60.000014,Capacity_Expansion
Africa,2010.000000,0.352500,0.007900,0.318700,0.061200,1091.518700,5.000000,0.108300,10.827026,0.001000,-0.002300,501.837672,60.000049,Capacity_Expansion
Africa,2011.000000,0.353300,0.008300,0.318700,0.064700,1096.145000,5.000000,0.106200,7.667989,0.000800,-0.002100,502.603989,60.000043,Balanced_Maintenance
Africa,2012.000000,0.354100,0.009600,0.318600,0.068200,1285.005400,5.000000,0.104100,19.238269,0.000800,-0.002100,531.194444,59.999945,Capacity_Expansion
Africa,2013.000000,0.354700,0.010400,0.318300,0.071800,1370.878900,5.000000,0.102100,11.180492,0.000600,-0.002000,542.625290,59.999985,Capacity_Expansion
Africa,2014.000000,0.355300,0.011300,0.317900,0.075600,1482.815700,5.000000,0.100200,11.563401,0.000600,-0.001900,556.321962,60.000046,Capacity_Expansion
Africa,2015.000000,0.355700,0.011700,0.317300,0.079600,1489.119600,5.000000,0.098400,5.956346,0.000400,-0.001800,556.809668,60.000007,Balanced_Maintenance
Africa,2016.000000,0.355900,0.012400,0.316500,0.083600,1554.126100,5.000000,0.096800,8.128599,0.000200,-0.001600,564.547686,60.000038,Balanced_Maintenance
Africa,2017.000000,0.356000,0.013300,0.315400,0.087800,1667.484500,5.000000,0.095200,9.492252,0.000100,-0.001600,577.253968,59.999976,Balanced_Maintenance
Africa,2018.000000,0.355800,0.014400,0.313900,0.092100,1836.452800,5.000000,0.093800,10.525874,-0.000200,-0.001400,594.013957,59.999982,Capacity_Expansion
Africa,2019.000000,0.355300,0.015200,0.311900,0.096500,1960.408100,5.000000,0.092500,7.923744,-0.000500,-0.001300,605.770365,60.000013,Balanced_Maintenance
Africa,2020.000000,0.355900,0.012000,0.312100,0.101000,1927.664600,5.000000,0.091300,-19.671686,0.000600,-0.001200,603.109615,59.999974,Balanced_Maintenance
